layer,neuron,label,flips,precision,recall,F1
23,134,business,1,0.5,0.0030395136778115,0.0060422960725075
23,189,business,1,0.5,0.0030395136778115,0.0060422960725075
23,275,business,1,0.5,0.0030395136778115,0.0060422960725075
23,322,business,1,0.5,0.0030395136778115,0.0060422960725075
23,356,business,1,0.5,0.0030395136778115,0.0060422960725075
23,380,business,1,0.5,0.0030395136778115,0.0060422960725075
23,391,business,1,0.5,0.0030395136778115,0.0060422960725075
23,402,business,1,0.5,0.0030395136778115,0.0060422960725075
23,427,business,1,0.5,0.0030395136778115,0.0060422960725075
23,429,business,1,0.5,0.0030395136778115,0.0060422960725075
23,443,business,1,0.5,0.0030395136778115,0.0060422960725075
23,465,business,1,0.5,0.0030395136778115,0.0060422960725075
23,481,business,1,0.5,0.0030395136778115,0.0060422960725075
23,540,business,1,0.5,0.0030395136778115,0.0060422960725075
23,596,business,1,0.5,0.0030395136778115,0.0060422960725075
23,617,business,1,0.5,0.0030395136778115,0.0060422960725075
23,761,business,1,0.5,0.0030395136778115,0.0060422960725075
23,773,business,1,0.5,0.0030395136778115,0.0060422960725075
23,783,business,1,0.5,0.0030395136778115,0.0060422960725075
23,790,business,1,0.5,0.0030395136778115,0.0060422960725075
23,816,business,1,0.5,0.0030395136778115,0.0060422960725075
23,818,business,1,0.5,0.0030395136778115,0.0060422960725075
23,828,business,1,0.5,0.0030395136778115,0.0060422960725075
23,858,business,1,0.5,0.0030395136778115,0.0060422960725075
23,877,business,1,0.5,0.0030395136778115,0.0060422960725075
23,888,business,1,0.5,0.0030395136778115,0.0060422960725075
23,908,business,1,0.5,0.0030395136778115,0.0060422960725075
23,917,business,1,0.5,0.0030395136778115,0.0060422960725075
23,995,business,1,0.5,0.0030395136778115,0.0060422960725075
23,1008,business,1,0.5,0.0030395136778115,0.0060422960725075
23,1012,business,1,0.5,0.0030395136778115,0.0060422960725075
23,1022,business,1,0.5,0.0030395136778115,0.0060422960725075
23,34,business,1,0.5,0.0030395136778115,0.0060422960725075
23,584,business,1,0.5,0.0030395136778115,0.0060422960725075
23,676,business,2,0.4,0.0060790273556231,0.0119760479041916
19,899,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
20,287,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,261,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,363,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,540,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,569,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,717,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,744,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,818,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,890,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,936,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
21,978,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,21,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,28,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,131,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,225,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,242,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,256,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,288,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,339,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,341,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,420,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,453,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,481,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,524,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,573,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,622,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,638,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,671,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,692,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,712,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,861,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,888,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,925,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,926,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,929,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,978,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,997,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,1002,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,1023,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,261,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
22,165,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,37,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,921,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,12,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,23,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,66,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,87,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,103,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,141,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,144,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,154,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,157,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,173,business,2,0.3333333333333333,0.0060790273556231,0.0119402985074626
23,205,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,214,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,291,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,310,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,340,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,358,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,361,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,369,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,384,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,390,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,420,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,485,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,519,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,600,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,622,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,670,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,709,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,732,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,735,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,795,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,835,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,843,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,866,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,886,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,935,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,983,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,1009,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,912,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
23,150,business,1,0.3333333333333333,0.0030395136778115,0.0060240963855421
20,499,business,1,0.25,0.0030395136778115,0.006006006006006
21,90,business,1,0.25,0.0030395136778115,0.006006006006006
21,589,business,1,0.25,0.0030395136778115,0.006006006006006
22,235,business,1,0.25,0.0030395136778115,0.006006006006006
22,927,business,1,0.25,0.0030395136778115,0.006006006006006
22,0,business,1,0.25,0.0030395136778115,0.006006006006006
22,343,business,1,0.25,0.0030395136778115,0.006006006006006
22,350,business,1,0.25,0.0030395136778115,0.006006006006006
22,432,business,1,0.25,0.0030395136778115,0.006006006006006
22,627,business,1,0.25,0.0030395136778115,0.006006006006006
22,656,business,1,0.25,0.0030395136778115,0.006006006006006
22,675,business,1,0.25,0.0030395136778115,0.006006006006006
22,697,business,1,0.25,0.0030395136778115,0.006006006006006
22,705,business,1,0.25,0.0030395136778115,0.006006006006006
22,760,business,1,0.25,0.0030395136778115,0.006006006006006
22,807,business,1,0.25,0.0030395136778115,0.006006006006006
22,975,business,1,0.25,0.0030395136778115,0.006006006006006
23,5,business,1,0.25,0.0030395136778115,0.006006006006006
23,133,business,1,0.25,0.0030395136778115,0.006006006006006
23,182,business,1,0.25,0.0030395136778115,0.006006006006006
23,242,business,1,0.25,0.0030395136778115,0.006006006006006
23,280,business,1,0.25,0.0030395136778115,0.006006006006006
23,300,business,1,0.25,0.0030395136778115,0.006006006006006
23,333,business,1,0.25,0.0030395136778115,0.006006006006006
23,408,business,1,0.25,0.0030395136778115,0.006006006006006
23,450,business,1,0.25,0.0030395136778115,0.006006006006006
23,479,business,1,0.25,0.0030395136778115,0.006006006006006
23,527,business,1,0.25,0.0030395136778115,0.006006006006006
23,573,business,1,0.25,0.0030395136778115,0.006006006006006
23,612,business,1,0.25,0.0030395136778115,0.006006006006006
23,615,business,1,0.25,0.0030395136778115,0.006006006006006
23,655,business,1,0.25,0.0030395136778115,0.006006006006006
23,656,business,1,0.25,0.0030395136778115,0.006006006006006
23,824,business,1,0.25,0.0030395136778115,0.006006006006006
23,56,business,1,0.25,0.0030395136778115,0.006006006006006
23,233,business,1,0.25,0.0030395136778115,0.006006006006006
22,589,business,2,0.2222222222222222,0.0060790273556231,0.0118343195266272
23,1023,business,2,0.2222222222222222,0.0060790273556231,0.0118343195266272
19,757,business,1,0.2,0.0030395136778115,0.0059880239520958
20,757,business,1,0.2,0.0030395136778115,0.0059880239520958
21,235,business,1,0.2,0.0030395136778115,0.0059880239520958
21,529,business,1,0.2,0.0030395136778115,0.0059880239520958
22,287,business,1,0.2,0.0030395136778115,0.0059880239520958
22,53,business,1,0.2,0.0030395136778115,0.0059880239520958
22,241,business,1,0.2,0.0030395136778115,0.0059880239520958
22,526,business,1,0.2,0.0030395136778115,0.0059880239520958
22,538,business,1,0.2,0.0030395136778115,0.0059880239520958
22,664,business,1,0.2,0.0030395136778115,0.0059880239520958
22,238,business,1,0.2,0.0030395136778115,0.0059880239520958
22,78,business,1,0.2,0.0030395136778115,0.0059880239520958
23,230,business,2,0.2,0.0060790273556231,0.0117994100294985
23,7,business,1,0.2,0.0030395136778115,0.0059880239520958
23,30,business,1,0.2,0.0030395136778115,0.0059880239520958
23,225,business,1,0.2,0.0030395136778115,0.0059880239520958
23,631,business,1,0.2,0.0030395136778115,0.0059880239520958
23,644,business,1,0.2,0.0030395136778115,0.0059880239520958
23,675,business,1,0.2,0.0030395136778115,0.0059880239520958
23,712,business,1,0.2,0.0030395136778115,0.0059880239520958
23,942,business,1,0.2,0.0030395136778115,0.0059880239520958
23,873,business,3,0.1764705882352941,0.0091185410334346,0.0173410404624277
20,658,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
20,771,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
22,492,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
23,362,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
23,581,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
23,13,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
23,529,business,2,0.1666666666666666,0.0060790273556231,0.0117302052785923
23,542,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
23,781,business,1,0.1666666666666666,0.0030395136778115,0.0059701492537313
22,499,business,3,0.1428571428571428,0.0091185410334346,0.0171428571428571
22,90,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
22,575,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
22,604,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,526,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,807,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,439,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,705,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,817,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
23,975,business,1,0.1428571428571428,0.0030395136778115,0.0059523809523809
21,499,business,1,0.125,0.0030395136778115,0.0059347181008902
22,446,business,1,0.125,0.0030395136778115,0.0059347181008902
22,581,business,1,0.125,0.0030395136778115,0.0059347181008902
22,658,business,1,0.125,0.0030395136778115,0.0059347181008902
23,905,business,1,0.125,0.0030395136778115,0.0059347181008902
23,396,business,1,0.125,0.0030395136778115,0.0059347181008902
23,565,business,1,0.125,0.0030395136778115,0.0059347181008902
23,172,business,1,0.125,0.0030395136778115,0.0059347181008902
23,927,business,1,0.1111111111111111,0.0030395136778115,0.0059171597633136
23,658,business,1,0.1111111111111111,0.0030395136778115,0.0059171597633136
21,658,business,1,0.1,0.0030395136778115,0.0058997050147492
23,339,business,1,0.1,0.0030395136778115,0.0058997050147492
22,565,business,1,0.0909090909090909,0.0030395136778115,0.0058823529411764
23,492,business,1,0.0909090909090909,0.0030395136778115,0.0058823529411764
23,757,business,1,0.0769230769230769,0.0030395136778115,0.0058479532163742
23,33,business,1,0.0588235294117647,0.0030395136778115,0.0057803468208092
18,45,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,121,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,168,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,188,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,383,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,438,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,542,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,559,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,595,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,686,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,727,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,764,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,812,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,829,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,971,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,984,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,1010,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,19,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,26,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,33,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,49,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,53,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,74,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,78,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,90,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,110,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,115,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,124,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,125,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,130,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,162,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,164,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,180,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,184,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,208,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,211,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,219,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,237,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,238,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,246,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,248,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,258,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,266,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,290,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,318,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,319,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,335,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,345,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,375,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,382,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,390,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,398,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,400,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,401,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,422,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,431,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,440,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,462,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,466,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,484,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,489,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,514,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,528,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,536,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,593,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,618,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,630,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,631,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,649,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,725,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,738,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,740,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,744,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,762,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,763,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,776,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,781,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,861,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,863,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,865,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,882,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,897,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,909,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,912,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,956,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,958,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,973,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,983,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,1005,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,1020,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,47,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,312,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,858,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,892,entertainment,2,1.0,0.0005589714924538,0.0011173184357541
18,904,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,944,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,1023,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,529,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,663,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,864,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,928,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,56,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,59,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,82,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,104,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,112,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,161,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,222,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,284,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,308,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,356,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,397,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,423,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,562,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,568,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,614,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,643,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
18,660,entertainment,1,1.0,0.0002794857462269,0.0005588153115395
